0.0058007,1.063e-08
0.056517,6.1099e-08
0.088735,1.1375e-07
0.13036,1.6444e-07
0.16604,2.3431e-07
0.20853,3.2828e-07
0.24677,4.3726e-07
0.28501,5.7683e-07
0.31985,7.6463e-07
0.36322,9.2269e-07
0.40403,1.1461e-06
0.45079,1.4547e-06
0.48991,1.7013e-06
0.52988,1.9284e-06
0.78675,4.4167e-06
0.87126,1.5835e-05
0.93925,9.7102e-06
0.97493,0.008451
0.89157,0.010421
0.81444,0.0093841
0.70028,0.0083765
0.60465,0.0071576
0.52136,0.0061161
0.44115,0.0052721
0.35169,0.0045049
0.29926,0.0037828
0.24066,0.0033182
0.19748,0.0028854
0.16974,0.0024019
0.12659,0.0018644
0.098881,0.0013496
0.068114,0.00084947
0.031251,0.00036409
-0.0086564,0.00012654
0.017169,4.1835e-07
-0.0010925,1.1688e-07
-0.017926,0.00013452
-0.042912,0.00059897
-0.086237,0.0011039
-0.11408,0.0015654
-0.15734,0.0021067
-0.19133,0.0026207
-0.23766,0.0031758
-0.26546,0.0035888
-0.32412,0.004127
-0.37043,0.0046637
-0.42909,0.0053164
-0.4785,0.0060604
-0.54023,0.0066714
-0.59271,0.0072801
-0.65445,0.0080843
-0.70384,0.0085938
-0.78718,0.0093778
-0.85509,0.010144
-0.94768,0.010878
-1.0403,0.011363
-1.1236,0.01187
-1.2193,0.012618
-1.2674,2.3235e-05
-1.3137,2.7912e-05
-1.4033,3.3529e-05
-1.4866,3.7889e-05
-1.2427,2.1107e-05
-1.1717,2.4917e-05
-1.0359,2.1669e-05
-0.96484,1.2283e-05
-0.90001,1.0405e-05
-0.86296,9.452e-06
-0.81355,8.2194e-06
-0.77031,6.8422e-06
-0.73635,6.2155e-06
-0.69928,5.2652e-06
-0.65296,4.3829e-06
-0.6128,3.7128e-06
-0.56956,3.0907e-06
-0.52633,2.6411e-06
-0.49544,2.2569e-06
-0.43366,1.6625e-06
-0.39041,1.3248e-06
-0.35639,9.1802e-07
-0.30697,7.3154e-07
-0.22353,4.0749e-07
-0.1926,2.7747e-07
-0.15239,1.8246e-07
-0.11836,1.1893e-07
-0.075058,7.1665e-08
-0.044032,3.0987e-08
