0.00044011,4.0009e-09
-0.00038164,5.9012e-09
-0.00038479,9.2991e-09
-0.00038812,1.5022e-08
0.0094353,3.2141e-08
0.012708,5.5012e-08
0.022532,1.0571e-07
0.029901,1.5462e-07
0.03809,1.9814e-07
0.051193,2.6028e-07
0.063477,3.1739e-07
0.076581,3.8702e-07
0.089685,4.5657e-07
0.1077,5.5214e-07
0.1249,6.5676e-07
0.14046,7.3728e-07
0.16012,8.2765e-07
0.17814,9.3682e-07
0.20353,1.0691e-06
0.21581,1.1612e-06
0.23793,1.3585e-06
0.2584,1.4633e-06
0.26905,1.4876e-06
0.27642,1.6024e-06
0.28707,1.7841e-06
0.30017,1.656e-06
0.31492,1.6559e-06
0.32638,1.9056e-06
0.33048,2.2857e-06
0.33129,2.9535e-06
0.33702,3.9446e-06
0.33866,4.4654e-06
0.35259,4.1792e-06
0.36323,4.1445e-06
0.37224,3.6307e-06
0.37716,3.1027e-06
0.38207,3.5123e-06
0.38617,4.1097e-06
0.39845,3.9105e-06
0.40746,3.5117e-06
0.41811,3.5115e-06
0.42303,4.008e-06
0.43122,4.6509e-06
0.44678,4.8068e-06
0.46152,4.7667e-06
0.47299,4.7664e-06
0.47381,4.2453e-06
0.47463,3.9736e-06
0.48282,3.539e-06
0.49428,3.7187e-06
0.50084,4.0726e-06
0.5123,4.2442e-06
0.52377,4.6097e-06
0.53278,4.9246e-06
0.54261,5.3047e-06
0.5467,5.7618e-06
0.55325,6.5223e-06
0.5598,7.143e-06
0.56554,8.1531e-06
0.56799,9.3834e-06
0.57291,1.0889e-05
0.5811,1.1729e-05
0.58683,1.3278e-05
0.58929,1.5156e-05
0.59666,1.6736e-05
0.60648,1.6734e-05
0.61631,1.5792e-05
0.6245,1.4659e-05
0.63188,1.4181e-05
0.64089,1.4902e-05
0.65071,1.5788e-05
0.65235,1.8938e-05
0.6548,3.034e-05
0.65726,5.0658e-05
0.65807,8.0489e-05
0.65807,0.0001023
0.67691,0.00010314
0.69493,0.00010312
0.71377,0.00010311
0.73343,0.00010395
0.75882,0.0001048
0.77438,0.00010392
0.79895,0.0001039
0.81779,0.00010389
0.83663,0.00010388
0.85547,0.00010386
0.87348,0.00010385
0.89232,0.00010384
0.9128,0.00010382
0.93409,0.00010381
0.95375,0.00010379
0.97259,0.00010378
0.64251,0.00010316
0.61958,0.00010403
0.59992,0.00010319
0.58354,0.00010406
0.5688,0.00010236
0.54504,0.00010238
0.5262,0.00010239
0.509,0.00010241
0.48935,0.00010242
0.47133,0.00010414
0.45249,0.00010245
0.43365,0.00010331
0.41973,0.00010247
0.40253,0.00010333
0.3886,0.00010249
0.37304,0.00010082
0.36076,9.2064e-05
0.35257,8.6176e-05
0.33291,8.0671e-05
0.32144,7.8053e-05
0.31325,7.2459e-05
0.30179,7.2465e-05
0.29032,7.0113e-05
0.27803,6.8401e-05
0.26493,6.5637e-05
0.25182,6.1951e-05
0.24118,5.8472e-05
0.23135,5.6573e-05
0.2207,5.252e-05
0.21005,4.957e-05
0.19859,4.564e-05
0.1863,4.2722e-05
0.17238,3.9336e-05
0.16009,3.6518e-05
0.14781,3.3902e-05
0.13552,3.0199e-05
0.12488,2.7575e-05
0.11341,2.518e-05
0.10522,2.2803e-05
0.095391,2.0822e-05
0.088021,1.9012e-05
0.077374,1.6935e-05
0.068365,1.4961e-05
0.060994,1.2893e-05
0.053624,1.1296e-05
0.04871,1.0229e-05
0.042159,8.8149e-06
0.035607,7.787e-06
0.029875,6.6004e-06
0.027419,5.7826e-06
0.023325,4.7419e-06
0.020869,4.0192e-06
0.016775,3.2959e-06
0.0135,2.6365e-06
0.013502,2.109e-06
0.010227,1.701e-06
0.011048,1.222e-06
0.010231,9.2253e-07
0.007776,6.794e-07
0.0069587,5.3015e-07
0.0061419,3.8402e-07
0.0045051,3.1752e-07
0.0028686,2.519e-07
0.005326,2.437e-07
0.0053278,1.8704e-07
0.0045105,1.4475e-07
0.0036934,1.1019e-07
0.00041484,1.5338e-07
-0.0012263,2.3774e-07
-0.0020478,3.3924e-07
-0.0061461,5.215e-07
-0.0061478,6.6832e-07
-0.0061497,8.7075e-07
-0.0077894,1.0976e-06
-0.0077914,1.466e-06
-0.0086121,1.8632e-06
-0.0086138,2.3681e-06
