0,2.27e-11
0.025,1.84e-10
0.05,3.48e-10
0.075,5.15e-10
0.1,6.64e-10
0.125,8.43e-10
0.15,1.04e-09
0.175,1.21e-09
0.2,1.41e-09
0.225,1.61e-09
0.25,1.82e-09
0.275,2.1e-09
0.3,2.32e-09
0.325,2.56e-09
0.35,2.8e-09
0.375,3.04e-09
0.4,3.3e-09
0.425,3.59e-09
0.45,3.89e-09
0.475,4.25e-09
0.5,4.61e-09
0.525,4.97e-09
0.55,5.34e-09
0.575,5.71e-09
0.6,6.08e-09
0.625,6.56e-09
0.65,6.85e-09
0.675,7.43e-09
0.7,7.98e-09
0.725,8.53e-09
0.75,9.04e-09
0.775,9.64e-09
0.8,1.04e-08
0.825,1.09e-08
0.85,1.18e-08
0.875,1.25e-08
0.9,1.32e-08
0.925,1.42e-08
0.95,1.52e-08
0.975,1.63e-08
1,1.74e-08
1.025,1.86e-08
1.05,1.96e-08
1.075,2.06e-08
1.1,2.19e-08
1.125,2.32e-08
1.15,2.45e-08
1.175,2.59e-08
1.2,2.74e-08
1.225,2.98e-08
1.25,3.15e-08
1.275,3.33e-08
1.3,3.64e-08
1.325,3.82e-08
1.35,3.92e-08
1.375,4.1e-08
1.4,4.39e-08
1.425,4.66e-08
1.45,5.09e-08
1.475,5.61e-08
1.5,5.76e-08
1.525,1.04e-07
1.55,2.67e-06
1.575,5.71e-07
1.6,8.9e-08
1.625,2.54e-05
1.65,3.08e-05
1.675,2.89e-05
1.7,2.45e-05
1.725,2.46e-05
1.75,5.06e-05
1.775,0.000109
1.8,0.000115
1.825,0.00011
1.85,0.000108
1.875,0.000115
1.9,0.000124
1.925,0.000131
1.95,0.000139
1.975,0.000139
2,0.000157
2,0.000159
1.975,0.000145
1.95,0.000143
1.925,0.000136
1.9,0.000133
1.875,0.000128
1.85,0.000123
1.825,0.000121
1.8,0.000118
1.775,0.000114
1.75,0.00011
1.725,0.000108
1.7,0.000105
1.675,0.000101
1.65,9.87e-05
1.625,9.56e-05
1.6,9.3e-05
1.575,9.07e-05
1.55,8.81e-05
1.525,8.66e-05
1.5,8.28e-05
1.475,8.11e-05
1.45,7.85e-05
1.425,7.58e-05
1.4,7.38e-05
1.375,7.13e-05
1.35,6.86e-05
1.325,6.65e-05
1.3,6.41e-05
1.275,6.21e-05
1.25,5.99e-05
1.225,5.77e-05
1.2,5.58e-05
1.175,5.36e-05
