-0.40047,4.278e-12
-0.3033,6.4472e-12
-0.19891,8.2335e-12
-0.11336,1.0745e-11
0.0084217,1.338e-11
0.099763,1.6483e-11
0.17807,2.2139e-11
0.15057,2.8898e-11
0.28248,3.2888e-11
0.39271,5.5016e-11
0.50583,9.2364e-11
0.60453,1.5365e-10
0.70171,2.4352e-10
0.79162,3.5023e-10
0.88732,4.687e-10
0.98447,6.3178e-10
1.0961,8.2146e-10
1.1976,1.0047e-09
1.3034,1.3543e-09
1.3977,1.8653e-09
1.505,2.8932e-09
1.5935,4.7197e-09
1.695,7.8387e-09
1.7965,1.2972e-08
1.901,2.0121e-08
2.0054,3.0762e-08
2.0996,4.5863e-08
2.2026,6.9117e-08
2.3012,1.0644e-07
2.3969,1.5252e-07
2.4926,2.1856e-07
2.6927,4.1315e-07
2.7986,5.8147e-07
2.9073,7.9228e-07
2.9973,1.0834e-06
3.0901,1.4977e-06
3.18,2.0703e-06
3.2974,2.8006e-06
3.3917,3.6547e-06
3.6062,6.4982e-06
3.6947,8.2098e-06
3.8005,1.0636e-05
3.8962,1.3981e-05
4.0093,1.8244e-05
4.1021,2.1681e-05
4.1935,2.6518e-05
4.2572,2.87e-05
4.2732,2.922e-05
4.3544,3.1171e-05
4.4065,3.2194e-05
4.466,3.4099e-05
4.5689,3.5725e-05
4.6428,3.6896e-05
4.7269,3.9931e-05
4.7994,4.4478e-05
4.8646,5.0262e-05
4.9342,5.8457e-05
4.9792,6.4187e-05
4.998,6.8976e-05
4.9096,6.5833e-05
4.8806,6.5365e-05
4.8023,6.2837e-05
4.74,6.106e-05
4.6762,5.8066e-05
4.6182,5.5418e-05
4.5486,5.2701e-05
4.4631,4.9226e-05
4.3848,4.5485e-05
4.3022,4.1577e-05
4.2399,3.8554e-05
4.1862,3.5751e-05
4.1036,3.1524e-05
4.05,2.83e-05
3.9804,2.5868e-05
3.9166,2.3391e-05
3.9036,2.5502e-05
3.8557,2.4077e-05
3.8064,2.2814e-05
3.7209,2.0779e-05
3.6658,1.9618e-05
3.6107,1.8126e-05
3.5093,1.651e-05
3.4136,1.5147e-05
3.3295,1.3945e-05
3.2396,1.2656e-05
3.1788,1.1863e-05
3.099,1.0922e-05
3.0077,1.0056e-05
2.9497,9.7018e-06
2.9062,9.2258e-06
2.8236,8.1938e-06
2.754,7.8202e-06
2.7018,7.148e-06
2.6482,6.5807e-06
2.6076,6.2353e-06
2.5482,5.8028e-06
2.4974,5.4393e-06
2.4148,4.8135e-06
2.3713,4.4474e-06
2.3728,4.627e-06
2.3061,4.0798e-06
2.2162,3.5461e-06
2.1393,3.1268e-06
2.0886,2.858e-06
2.0248,2.5109e-06
1.9625,2.23e-06
1.9088,1.9947e-06
1.8566,1.7089e-06
1.8146,1.5396e-06
1.7609,1.3333e-06
1.6826,1.0745e-06
1.6029,8.4132e-07
1.4869,5.5427e-07
1.3912,3.6252e-07
1.2621,1.9878e-07
1.1417,1.1505e-07
1.0315,7.1294e-08
0.95169,3.9799e-08
0.83565,2.1588e-08
0.72541,1.1419e-08
0.64848,5.0446e-09
0.53244,2.5189e-09
0.42161,1.0392e-09
0.32231,3.9315e-10
0.22821,1.3066e-10
0.061129,8.7448e-11
-0.053655,1.2412e-10
-0.12148,1.5676e-10
-0.19976,1.7618e-10
-0.2728,2.1681e-10
-0.34064,2.4685e-10
-0.40848,2.8844e-10
-0.49197,3.4143e-10
-0.58068,3.9896e-10
-0.66939,4.8467e-10
-0.74766,5.8119e-10
-0.84158,7.0606e-10
-0.93552,8.2503e-10
-1.0451,9.5167e-10
-1.1547,1.2497e-09
-1.2434,1.844e-09
-1.3216,2.3901e-09
-1.4312,2.8293e-09
-1.546,2.8299e-09
-1.6557,2.585e-09
-1.7392,2.3919e-09
-1.8332,2.2422e-09
-1.9271,2.0217e-09
-1.9793,1.7993e-09
-2.0368,1.6013e-09
-2.1464,1.3709e-09
-2.2091,1.1288e-09
-2.2874,1.0047e-09
-2.3761,8.942e-10
-2.4596,8.7145e-10
-2.5797,8.9454e-10
-2.6997,9.4236e-10
-2.8041,1.0188e-09
-2.9137,1.1451e-09
-2.9607,1.1452e-09
-2.9503,7.7621e-10
-2.8303,6.2256e-10
-2.7102,5.2589e-10
-2.6476,4.8648e-10
-2.5589,4.4421e-10
-2.4806,3.9524e-10
-2.3919,3.4713e-10
-2.3136,3.2954e-10
-2.2301,3.0881e-10
-2.1466,2.8939e-10
-2.0318,2.6082e-10
-1.9535,2.2613e-10
-1.8648,1.8857e-10
-1.7813,1.5725e-10
-1.6926,1.2777e-10
-1.6091,1.182e-10
-1.5361,1.0247e-10
-1.4526,8.2195e-11
-1.3378,6.4238e-11
-1.2647,5.7156e-11
-1.1969,4.8287e-11
-1.1029,4.1323e-11
-1.0247,3.4016e-11
-0.96728,2.9878e-11
-0.88903,2.0513e-11
-0.81599,1.6668e-11
-0.71163,1.3197e-11
-0.5917,5.3249e-12
